crime_id,crime_month,crime_city,crime_type,severity_level,victim_count,current_status
67705,2023-12-01,San Jose,Sexual Assault,10,2,Closed
20523,2022-02-01,San Diego,Assault,1,5,Closed
19802,2021-06-01,Chicago,Arson,8,4,Pending
90525,2021-06-01,San Jose,Fraud,2,4,Investigating
66170,2020-01-01,Phoenix,Sexual Assault,3,1,Investigating
28914,2020-03-01,New York,Drug Violation,3,4,Closed
48250,2018-01-01,Dallas,Robbery,7,3,Investigating
5108,2022-10-01,Houston,Cybercrime,7,4,Investigating
84278,2023-01-01,El Paso,Homicide,7,5,Closed
55892,2019-01-01,Los Angeles,Assault,4,5,Closed
1935,2020-02-01,Los Angeles,Shoplifting,9,1,Closed
69568,2023-03-01,San Francisco,Robbery,9,1,Closed
35881,2019-11-01,San Diego,Vandalism,1,5,Investigating
62391,2018-11-01,New York,Arson,10,3,Pending
73560,2019-01-01,New York,Kidnapping,7,5,Pending
5596,2020-10-01,Jacksonville,Sexual Assault,9,2,Investigating
51324,2023-06-01,Phoenix,Robbery,2,3,Closed
60778,2023-12-01,Los Angeles,Assault,9,2,Closed
23862,2019-12-01,Dallas,Fraud,4,1,Pending
21509,2019-03-01,Denver,Cybercrime,6,1,Investigating
53796,2019-04-01,Houston,Sexual Assault,1,2,Closed
24662,2023-06-01,Houston,Drug Violation,5,5,Investigating
24057,2021-02-01,San Francisco,Drug Violation,8,4,Investigating
8100,2019-03-01,San Diego,Homicide,6,5,Investigating
47959,2023-09-01,Jacksonville,Homicide,7,4,Closed
87902,2023-05-01,Dallas,Drug Violation,8,4,Pending
57122,2021-07-01,San Diego,Fraud,1,3,Investigating
39718,2019-09-01,San Diego,Vehicle Theft,9,3,Pending
99664,2021-07-01,Los Angeles,Assault,5,2,Pending
6940,2021-07-01,Columbus,Shoplifting,7,3,Investigating
90022,2018-08-01,New York,Vehicle Theft,2,1,Closed
54339,2020-09-01,Dallas,Kidnapping,2,4,Investigating
38528,2020-09-01,Phoenix,Shoplifting,10,5,Investigating
89021,2020-08-01,San Antonio,Shoplifting,2,4,Closed
67987,2019-06-01,Jacksonville,Fraud,9,2,Investigating
33913,2021-11-01,San Jose,Kidnapping,5,4,Closed
57354,2019-02-01,Seattle,Vandalism,1,3,Investigating
93514,2020-12-01,Indianapolis,Robbery,8,4,Pending
64445,2021-05-01,Chicago,Drug Violation,10,1,Pending
2401,2021-08-01,Los Angeles,Sexual Assault,1,2,Pending
86851,2018-02-01,Dallas,Assault,2,3,Closed
61414,2022-07-01,Dallas,Fraud,2,5,Closed
99932,2019-10-01,San Diego,Robbery,10,3,Pending
82867,2023-11-01,Houston,Drug Violation,2,4,Pending
87043,2022-02-01,Dallas,Robbery,3,5,Investigating
33508,2023-03-01,Dallas,Kidnapping,4,3,Pending
21570,2021-07-01,Washington,Shoplifting,9,5,Investigating
24070,2019-01-01,Dallas,Fraud,3,4,Pending
60144,2023-10-01,Columbus,Burglary,9,1,Closed
57034,2021-02-01,Houston,Assault,10,5,Closed
42945,2023-12-01,Phoenix,Shoplifting,10,4,Pending
3215,2021-10-01,Philadelphia,Shoplifting,8,4,Investigating
95276,2023-03-01,San Jose,Vehicle Theft,10,2,Pending
83048,2020-02-01,Columbus,Kidnapping,7,4,Closed
13887,2018-06-01,Washington,Kidnapping,9,1,Investigating
65325,2018-02-01,Seattle,Cybercrime,4,4,Investigating
69984,2018-01-01,San Diego,Shoplifting,9,5,Investigating
64716,2021-02-01,Phoenix,Drug Violation,8,1,Pending
63836,2023-07-01,San Jose,Sexual Assault,5,3,Closed
68523,2018-02-01,San Antonio,Burglary,5,1,Closed
93858,2022-02-01,Phoenix,Vandalism,9,5,Investigating
74260,2023-06-01,Phoenix,Sexual Assault,7,5,Closed
85086,2019-05-01,Washington,Vehicle Theft,5,3,Closed
17940,2018-04-01,Boston,Arson,1,2,Investigating
21025,2019-11-01,Houston,Drug Violation,7,2,Pending
78259,2021-11-01,Denver,Cybercrime,3,4,Investigating
27238,2019-07-01,Los Angeles,Vehicle Theft,10,5,Closed
68543,2020-07-01,San Jose,Drug Violation,4,2,Pending
8724,2019-04-01,Los Angeles,Shoplifting,5,4,Investigating
69636,2022-06-01,Los Angeles,Cybercrime,2,1,Pending
65022,2021-05-01,New York,Vehicle Theft,1,5,Pending
69510,2021-06-01,Indianapolis,Vandalism,10,1,Investigating
3244,2021-01-01,Philadelphia,Arson,7,3,Pending
72750,2021-09-01,New York,Shoplifting,2,4,Pending
42844,2023-07-01,Dallas,Kidnapping,8,3,Closed
35682,2020-10-01,San Jose,Vandalism,5,3,Pending
90458,2021-09-01,Jacksonville,Homicide,2,3,Investigating
15567,2022-12-01,Chicago,Fraud,3,4,Pending
12927,2021-03-01,Dallas,Homicide,7,2,Pending
32822,2021-02-01,New York,Sexual Assault,1,5,Closed
40574,2020-08-01,Philadelphia,Homicide,2,2,Pending
7761,2023-09-01,El Paso,Vandalism,5,1,Closed
46813,2023-06-01,Houston,Sexual Assault,5,4,Investigating
37086,2021-08-01,San Jose,Burglary,9,4,Investigating
70350,2023-04-01,Denver,Fraud,4,2,Pending
82973,2018-12-01,Washington,Cybercrime,2,2,Closed
16184,2018-06-01,San Diego,Assault,8,1,Closed
21583,2022-11-01,Columbus,Robbery,4,4,Investigating
32064,2022-01-01,Boston,Drug Violation,9,4,Pending
30054,2021-04-01,San Diego,Burglary,4,5,Closed
45673,2021-09-01,San Diego,Shoplifting,8,2,Pending
55875,2022-06-01,San Diego,Shoplifting,2,4,Closed
73776,2021-06-01,San Antonio,Sexual Assault,2,2,Pending
7103,2021-09-01,Los Angeles,Vehicle Theft,5,4,Investigating
21074,2020-03-01,San Antonio,Assault,4,5,Closed
15291,2023-12-01,Indianapolis,Burglary,10,3,Pending
67462,2020-01-01,Phoenix,Homicide,10,4,Investigating
38239,2021-11-01,New York,Burglary,8,2,Investigating
92175,2021-08-01,Austin,Vehicle Theft,3,4,Investigating
90249,2018-04-01,Austin,Arson,2,4,Investigating
75119,2019-11-01,Los Angeles,Kidnapping,7,4,Investigating
93597,2020-04-01,New York,Burglary,1,2,Pending
97881,2020-07-01,Chicago,Fraud,8,2,Closed
53805,2018-10-01,Dallas,Burglary,9,4,Closed
27301,2020-02-01,San Antonio,Arson,2,1,Pending
19096,2019-08-01,Los Angeles,Vehicle Theft,7,4,Investigating
57383,2023-01-01,Dallas,Drug Violation,1,1,Closed
57960,2018-10-01,Los Angeles,Cybercrime,5,2,Investigating
9809,2023-08-01,Philadelphia,Arson,2,5,Investigating
72569,2023-03-01,Houston,Sexual Assault,1,4,Closed
86144,2022-09-01,Dallas,Drug Violation,9,5,Closed
43782,2019-07-01,Philadelphia,Fraud,6,4,Investigating
22622,2022-05-01,Seattle,Arson,7,5,Pending
72478,2018-05-01,Los Angeles,Vehicle Theft,2,5,Pending
67523,2023-12-01,Houston,Vandalism,5,4,Investigating
24393,2018-01-01,Boston,Fraud,4,5,Pending
76974,2018-02-01,Dallas,Robbery,9,4,Pending
72326,2023-08-01,Houston,Homicide,8,3,Closed
93035,2020-05-01,San Antonio,Fraud,5,5,Closed
98974,2019-02-01,San Francisco,Vandalism,10,1,Closed
96568,2020-07-01,Philadelphia,Robbery,5,4,Investigating
62489,2019-02-01,Houston,Robbery,6,3,Closed
33496,2023-06-01,Los Angeles,Burglary,6,3,Closed
75440,2021-09-01,Chicago,Fraud,8,3,Closed
65938,2018-10-01,Dallas,Kidnapping,4,5,Closed
18565,2019-11-01,San Francisco,Assault,9,3,Investigating
20885,2023-01-01,San Francisco,Vandalism,8,4,Closed
2836,2020-06-01,Houston,Cybercrime,7,2,Investigating
36869,2018-02-01,Seattle,Kidnapping,9,3,Pending
37354,2022-03-01,Chicago,Cybercrime,5,2,Closed
14976,2018-12-01,Dallas,Fraud,6,3,Pending
85275,2020-09-01,San Antonio,Shoplifting,3,4,Investigating
61772,2018-06-01,San Jose,Vandalism,2,1,Investigating
70004,2021-01-01,Los Angeles,Homicide,3,2,Pending
9453,2021-11-01,Dallas,Drug Violation,8,2,Pending
24581,2023-06-01,Phoenix,Drug Violation,1,1,Pending
66785,2019-09-01,Washington,Assault,3,2,Pending
49706,2019-10-01,Washington,Arson,3,4,Pending
76631,2018-12-01,Jacksonville,Cybercrime,7,4,Investigating
62223,2021-09-01,Los Angeles,Drug Violation,7,2,Investigating
51935,2018-04-01,Phoenix,Assault,7,3,Investigating
6854,2018-03-01,New York,Vehicle Theft,10,4,Investigating
88025,2019-10-01,San Antonio,Cybercrime,7,4,Closed
25740,2021-10-01,Phoenix,Drug Violation,6,4,Closed
461,2019-01-01,Dallas,Assault,8,5,Investigating
35246,2019-05-01,San Diego,Fraud,2,5,Closed
89284,2020-12-01,Los Angeles,Vandalism,4,1,Pending
12707,2018-08-01,Los Angeles,Vandalism,2,5,Investigating
43908,2023-03-01,Los Angeles,Shoplifting,4,5,Closed
83117,2022-11-01,San Diego,Shoplifting,9,5,Closed
4102,2022-07-01,Denver,Fraud,6,3,Investigating
80450,2022-05-01,Boston,Homicide,5,2,Closed
60321,2018-11-01,Philadelphia,Burglary,3,1,Closed
8975,2019-03-01,Washington,Vandalism,9,3,Closed
58665,2020-08-01,Phoenix,Shoplifting,2,1,Investigating
20518,2023-07-01,Philadelphia,Shoplifting,8,5,Pending
39223,2023-10-01,Dallas,Sexual Assault,2,2,Closed
34854,2018-11-01,Indianapolis,Sexual Assault,4,2,Closed
81237,2021-04-01,San Antonio,Drug Violation,8,4,Pending
38164,2022-09-01,San Antonio,Arson,2,1,Closed
82442,2023-11-01,Indianapolis,Kidnapping,9,3,Pending
18773,2022-07-01,Los Angeles,Vehicle Theft,5,3,Closed
58362,2019-07-01,Seattle,Fraud,5,5,Investigating
22334,2023-07-01,Phoenix,Drug Violation,10,4,Closed
30723,2023-10-01,Los Angeles,Homicide,2,3,Pending
91676,2022-10-01,Columbus,Shoplifting,3,4,Investigating
40558,2019-10-01,San Antonio,Fraud,4,3,Pending
88435,2022-05-01,San Francisco,Assault,8,1,Pending
25355,2019-09-01,San Jose,Vandalism,10,3,Pending
57792,2018-07-01,Jacksonville,Arson,3,2,Closed
97620,2021-01-01,Houston,Drug Violation,1,5,Investigating
69921,2021-10-01,Los Angeles,Sexual Assault,5,5,Investigating
2064,2020-09-01,San Diego,Vandalism,6,2,Pending
22947,2022-10-01,Philadelphia,Homicide,5,3,Investigating
68993,2021-06-01,Boston,Vandalism,9,4,Closed
83269,2023-10-01,San Diego,Vehicle Theft,1,2,Pending
82088,2021-11-01,San Jose,Assault,10,3,Investigating
49208,2023-08-01,San Diego,Vandalism,8,3,Closed
60723,2019-05-01,Chicago,Cybercrime,6,1,Investigating
66455,2021-12-01,San Antonio,Homicide,5,2,Pending
97230,2018-07-01,Chicago,Robbery,7,3,Closed
40019,2019-12-01,New York,Sexual Assault,8,4,Closed
52073,2023-11-01,Philadelphia,Assault,9,5,Pending
53576,2021-09-01,Denver,Vandalism,6,5,Investigating
4890,2022-06-01,Columbus,Sexual Assault,5,1,Investigating
49388,2018-03-01,Los Angeles,Robbery,3,4,Closed
16202,2018-09-01,Dallas,Vandalism,6,1,Investigating
90118,2020-07-01,Philadelphia,Fraud,2,1,Pending
235,2023-11-01,Phoenix,Assault,1,3,Investigating
76753,2019-04-01,Denver,Homicide,10,4,Investigating
60310,2022-06-01,Columbus,Drug Violation,4,4,Investigating
58826,2021-04-01,San Jose,Assault,5,5,Closed
41453,2018-04-01,Dallas,Drug Violation,2,3,Investigating
3291,2021-04-01,Philadelphia,Arson,6,5,Pending
99779,2019-05-01,Indianapolis,Cybercrime,8,5,Pending
14116,2021-08-01,New York,Assault,1,3,Closed
88971,2018-10-01,Phoenix,Assault,5,1,Investigating
8728,2023-02-01,Houston,Shoplifting,3,1,Investigating
84543,2022-02-01,San Diego,Burglary,3,5,Pending
48705,2023-03-01,Austin,Sexual Assault,3,1,Investigating
98466,2019-11-01,San Diego,Burglary,5,1,Pending
384,2021-12-01,El Paso,Arson,3,5,Closed
16019,2019-06-01,Dallas,Drug Violation,3,2,Pending
24663,2023-11-01,Austin,Cybercrime,4,4,Pending
85696,2022-12-01,Austin,Shoplifting,1,5,Pending
9409,2020-10-01,San Jose,Shoplifting,10,3,Investigating
99280,2018-10-01,Philadelphia,Assault,1,1,Pending
8367,2018-10-01,San Diego,Drug Violation,5,5,Closed
24610,2020-08-01,Washington,Sexual Assault,7,2,Closed
63609,2023-03-01,Chicago,Drug Violation,4,1,Closed
13002,2021-01-01,Phoenix,Fraud,9,2,Pending
45200,2018-11-01,San Jose,Fraud,2,2,Pending
43669,2020-06-01,San Antonio,Sexual Assault,6,1,Investigating
46545,2021-03-01,Dallas,Arson,8,3,Investigating
34505,2020-03-01,Los Angeles,Cybercrime,10,5,Pending
18795,2019-09-01,New York,Arson,7,4,Investigating
49701,2020-02-01,San Jose,Kidnapping,9,4,Investigating
34475,2021-07-01,Phoenix,Shoplifting,10,5,Investigating
55717,2022-01-01,Philadelphia,Cybercrime,4,1,Pending
33685,2023-03-01,San Antonio,Vandalism,4,4,Investigating
80521,2022-06-01,Dallas,Fraud,2,1,Closed
57356,2020-05-01,Philadelphia,Assault,1,1,Investigating
77267,2022-05-01,El Paso,Kidnapping,5,3,Investigating
74075,2021-10-01,San Jose,Robbery,2,2,Closed
82794,2022-03-01,Austin,Assault,8,2,Pending
21267,2022-10-01,Houston,Cybercrime,10,1,Closed
76141,2021-01-01,San Diego,Vehicle Theft,8,3,Investigating
95904,2018-12-01,Los Angeles,Arson,5,4,Investigating
73455,2022-02-01,San Antonio,Homicide,6,1,Closed
7631,2022-01-01,Chicago,Arson,6,5,Closed
42313,2023-02-01,San Diego,Kidnapping,4,1,Pending
98097,2021-04-01,San Antonio,Shoplifting,6,2,Closed
35682,2020-05-01,Washington,Vandalism,1,3,Closed
9448,2019-04-01,Dallas,Assault,5,5,Investigating
20877,2022-03-01,New York,Fraud,10,4,Closed
24484,2018-05-01,Boston,Kidnapping,5,2,Pending
70802,2021-12-01,San Diego,Kidnapping,9,4,Investigating
31261,2018-11-01,Denver,Vandalism,4,4,Closed
12124,2020-10-01,Los Angeles,Cybercrime,6,2,Closed
87460,2019-08-01,San Francisco,Vehicle Theft,8,1,Pending
89486,2022-11-01,San Diego,Vehicle Theft,6,4,Closed
98660,2020-07-01,New York,Sexual Assault,7,1,Pending
26827,2019-07-01,Boston,Arson,2,5,Pending
18503,2021-12-01,Phoenix,Drug Violation,7,2,Closed
64554,2022-02-01,San Jose,Homicide,1,2,Pending
41727,2020-07-01,Jacksonville,Shoplifting,4,3,Pending
5653,2019-02-01,Houston,Kidnapping,5,1,Pending
28572,2020-02-01,Philadelphia,Kidnapping,4,5,Closed
36181,2023-02-01,Houston,Arson,2,5,Closed
57377,2019-10-01,Los Angeles,Vehicle Theft,4,3,Pending
56780,2021-09-01,Houston,Sexual Assault,3,1,Closed
8366,2020-09-01,San Antonio,Vehicle Theft,3,3,Investigating
25044,2022-06-01,San Diego,Vandalism,9,2,Investigating
53268,2021-02-01,San Francisco,Shoplifting,8,1,Closed
42062,2022-06-01,Austin,Robbery,5,4,Pending
2380,2020-02-01,San Jose,Shoplifting,8,3,Closed
46266,2022-12-01,San Antonio,Kidnapping,8,2,Closed
66510,2021-01-01,Houston,Kidnapping,7,3,Closed
41259,2023-12-01,Philadelphia,Arson,8,2,Closed
95580,2019-11-01,San Francisco,Robbery,8,1,Pending
30598,2020-01-01,Dallas,Homicide,5,1,Pending
22614,2019-10-01,Austin,Fraud,10,4,Investigating
11570,2019-06-01,Dallas,Sexual Assault,1,3,Pending
68347,2021-11-01,Washington,Arson,9,4,Investigating
51294,2020-03-01,Chicago,Cybercrime,5,4,Closed
21329,2021-02-01,Chicago,Drug Violation,8,2,Closed
85447,2021-05-01,Seattle,Kidnapping,2,3,Closed
83871,2019-12-01,Phoenix,Shoplifting,5,1,Pending
63411,2022-05-01,New York,Vandalism,5,1,Investigating
82225,2020-03-01,Phoenix,Robbery,7,3,Closed
67796,2020-12-01,Philadelphia,Kidnapping,9,2,Closed
96221,2020-12-01,San Diego,Drug Violation,7,2,Closed
84010,2021-06-01,San Jose,Vandalism,1,2,Pending
25840,2023-03-01,New York,Drug Violation,5,5,Investigating
72269,2023-11-01,Chicago,Kidnapping,4,1,Closed
28583,2021-01-01,Los Angeles,Robbery,8,5,Pending
2372,2018-03-01,Los Angeles,Fraud,3,4,Closed
32428,2020-02-01,Houston,Robbery,2,1,Closed
86045,2019-04-01,Austin,Shoplifting,5,4,Investigating
44725,2019-06-01,San Jose,Drug Violation,1,4,Closed
2890,2020-11-01,Columbus,Robbery,5,5,Pending
66218,2021-02-01,Austin,Shoplifting,3,5,Pending
85762,2022-11-01,New York,Vandalism,4,3,Investigating
46491,2021-11-01,Houston,Kidnapping,6,2,Closed
48363,2022-11-01,El Paso,Drug Violation,9,1,Pending
88029,2021-03-01,Chicago,Burglary,10,1,Pending
53462,2023-09-01,San Jose,Drug Violation,2,5,Investigating
72285,2022-12-01,Philadelphia,Fraud,8,3,Investigating
31345,2022-03-01,San Diego,Homicide,6,2,Investigating
5134,2018-10-01,Denver,Homicide,9,4,Investigating
68373,2018-12-01,Seattle,Sexual Assault,1,3,Pending
11609,2019-11-01,San Jose,Homicide,1,4,Pending
57512,2020-01-01,Dallas,Sexual Assault,4,4,Closed
33924,2021-07-01,Dallas,Fraud,4,1,Closed
85856,2020-02-01,San Antonio,Vehicle Theft,10,3,Closed
83677,2023-08-01,Phoenix,Cybercrime,2,2,Closed
87161,2022-07-01,Indianapolis,Fraud,9,4,Closed
75613,2020-01-01,Houston,Shoplifting,6,1,Pending
37370,2023-04-01,Chicago,Shoplifting,9,5,Closed
43023,2018-05-01,Dallas,Shoplifting,6,3,Pending
7737,2020-09-01,Dallas,Shoplifting,9,3,Investigating
53607,2023-05-01,San Jose,Assault,9,2,Pending
52629,2019-12-01,Phoenix,Assault,1,3,Pending
38979,2022-05-01,Philadelphia,Kidnapping,10,5,Investigating
46928,2022-04-01,Washington,Vehicle Theft,3,1,Pending
76046,2022-07-01,Washington,Fraud,6,2,Pending
43022,2019-03-01,Boston,Arson,10,5,Pending
61539,2021-05-01,Los Angeles,Sexual Assault,5,1,Investigating
24744,2019-10-01,San Jose,Sexual Assault,10,2,Closed
95924,2021-05-01,San Antonio,Vehicle Theft,1,2,Closed
34769,2020-01-01,Houston,Fraud,9,4,Investigating
24535,2021-01-01,San Jose,Burglary,3,1,Closed
74082,2023-06-01,Columbus,Vehicle Theft,5,1,Investigating
87984,2022-04-01,San Jose,Arson,2,5,Pending
44210,2022-01-01,Philadelphia,Arson,2,3,Closed
17569,2018-10-01,Chicago,Vehicle Theft,7,2,Investigating
62372,2020-07-01,El Paso,Drug Violation,1,1,Pending
24719,2021-03-01,Dallas,Arson,5,4,Closed
99697,2018-12-01,Columbus,Robbery,2,4,Pending
29396,2021-08-01,San Francisco,Kidnapping,3,4,Closed
44221,2018-04-01,Chicago,Cybercrime,7,3,Closed
15765,2023-12-01,San Antonio,Homicide,10,4,Investigating
5966,2021-05-01,New York,Assault,4,4,Pending
23241,2019-01-01,San Jose,Assault,8,5,Investigating
98608,2020-03-01,New York,Drug Violation,8,4,Pending
90885,2023-09-01,Phoenix,Sexual Assault,7,4,Closed
10844,2018-10-01,Philadelphia,Kidnapping,8,1,Closed
43027,2019-07-01,Los Angeles,Homicide,4,1,Closed
31920,2023-12-01,San Francisco,Kidnapping,4,3,Pending
87696,2022-05-01,San Antonio,Vandalism,7,5,Pending
3300,2022-04-01,Seattle,Sexual Assault,6,5,Investigating
4767,2022-01-01,Phoenix,Robbery,5,2,Closed
81268,2019-03-01,Houston,Cybercrime,4,3,Closed
544,2020-10-01,New York,Homicide,8,2,Pending
15695,2019-06-01,Boston,Vandalism,4,1,Closed
13936,2020-01-01,Indianapolis,Cybercrime,3,4,Closed
67350,2020-06-01,Columbus,Homicide,9,1,Closed
69543,2022-11-01,San Jose,Vandalism,3,1,Pending
36713,2019-03-01,Chicago,Drug Violation,8,1,Investigating
68408,2020-02-01,Jacksonville,Shoplifting,1,4,Pending
87972,2022-12-01,Dallas,Vandalism,2,1,Investigating
61865,2019-06-01,Austin,Vandalism,4,4,Closed
67519,2018-06-01,El Paso,Vehicle Theft,5,3,Closed
81737,2023-11-01,Phoenix,Cybercrime,8,4,Pending
86279,2023-06-01,Denver,Assault,7,5,Closed
54732,2021-08-01,Dallas,Vandalism,5,4,Closed
2518,2018-11-01,San Antonio,Shoplifting,3,1,Investigating
97392,2020-05-01,San Diego,Cybercrime,8,5,Investigating
56692,2018-04-01,El Paso,Vandalism,1,2,Investigating
97204,2022-06-01,Columbus,Kidnapping,4,2,Investigating
29403,2020-02-01,New York,Vandalism,3,5,Closed
44380,2023-12-01,Jacksonville,Assault,6,3,Closed
78947,2021-11-01,Indianapolis,Homicide,1,5,Investigating
12195,2018-03-01,Philadelphia,Burglary,4,2,Closed
92907,2019-08-01,Chicago,Arson,3,5,Investigating
922,2021-08-01,San Antonio,Assault,2,4,Pending
7,2023-09-01,Chicago,Arson,6,4,Investigating
47875,2022-08-01,San Antonio,Shoplifting,5,3,Pending
17911,2019-10-01,New York,Assault,6,2,Closed
55944,2021-11-01,San Diego,Kidnapping,2,4,Investigating
55456,2020-04-01,Los Angeles,Kidnapping,3,5,Investigating
14958,2023-03-01,Seattle,Vehicle Theft,10,3,Pending
59706,2019-07-01,Austin,Arson,3,5,Pending
1909,2020-12-01,Philadelphia,Fraud,2,4,Investigating
42872,2022-02-01,Dallas,Homicide,8,3,Closed
63508,2022-02-01,San Diego,Vehicle Theft,6,4,Closed
77945,2019-12-01,San Jose,Robbery,1,4,Investigating
26787,2019-06-01,Dallas,Shoplifting,3,1,Investigating
35940,2022-06-01,Houston,Kidnapping,10,1,Closed
86097,2019-08-01,Dallas,Robbery,3,3,Pending
37958,2020-12-01,Philadelphia,Drug Violation,9,2,Pending
24118,2021-09-01,Phoenix,Homicide,9,3,Investigating
90496,2021-09-01,Dallas,Shoplifting,2,4,Pending
77791,2018-04-01,Phoenix,Homicide,2,1,Closed
41949,2022-01-01,Dallas,Homicide,4,2,Pending
19875,2018-03-01,Jacksonville,Vehicle Theft,6,4,Closed
51176,2018-06-01,Philadelphia,Vandalism,10,2,Pending
85456,2022-09-01,Philadelphia,Burglary,10,2,Pending
77389,2023-04-01,New York,Vandalism,7,5,Investigating
49962,2019-03-01,Los Angeles,Cybercrime,8,2,Pending
15036,2018-10-01,Dallas,Cybercrime,6,3,Closed
4245,2022-03-01,Dallas,Homicide,6,3,Pending
98359,2021-12-01,San Antonio,Vehicle Theft,3,1,Pending
30367,2018-05-01,San Antonio,Vehicle Theft,4,2,Pending
98559,2019-08-01,San Jose,Shoplifting,4,5,Investigating
3103,2020-03-01,Jacksonville,Kidnapping,3,2,Pending
67910,2019-08-01,New York,Vandalism,6,5,Pending
56245,2020-04-01,San Antonio,Sexual Assault,6,4,Pending
39618,2023-07-01,New York,Arson,1,1,Pending
28297,2020-12-01,Boston,Shoplifting,1,5,Closed
75700,2019-01-01,Los Angeles,Assault,5,4,Closed
20017,2019-07-01,Columbus,Drug Violation,6,4,Closed
87579,2021-07-01,San Jose,Burglary,3,4,Closed
36737,2022-08-01,Los Angeles,Arson,3,4,Pending
4314,2022-04-01,Phoenix,Cybercrime,2,4,Closed
89579,2018-01-01,Los Angeles,Drug Violation,1,2,Investigating
81373,2020-10-01,San Jose,Arson,6,2,Pending
39139,2020-03-01,Houston,Vandalism,1,3,Pending
96209,2022-04-01,Dallas,Assault,4,5,Pending
59183,2022-03-01,Phoenix,Vandalism,2,1,Closed
71078,2023-03-01,Denver,Vandalism,3,3,Pending
